question_set	stu_answer	score_1	score_2	final_score
31	ከመፃፍ በፊት ማሰብ ወደ ዋናው ጽሁፍ ከመግባታችን አስተዋጽኦ መንደፍ መገምገም በመጨረሻም ዋናውን ጽሁፍ መፃፍ ናቸው 	2	1	2
31	ለጽሁፍ መዘጋጀት ቃለ ምልልስ ማድረግ ጥናት ምርምር ማድረግ እና ጽሁፍን አቀናጅቶ መፃፍ	2	1	2
31	የዜና ተጽኖ ሀይል ያልተለመደ መሆን ታዋቂነት ቅርበት	0	0	0
31	የቋንቋውን ሰዋሰው የጠበቀ ጽሁፍ ሊፃፍ ይገባል ገልጽና ውስብስብ ባልሆነ መል ድግግሞሽና አሰልቺ ያልሆነ እውነታ ላይ የተመሰረተ መሆን አለበት 	2	3	3
31	ቀጥተና መሆን	0	0	0
31	ጥሩ አድማጭ ይኖረዋል  ሚዲያውን ብዙ ድርጅቶችና ተቋማት በብዛ ይፈልጉታል  ህዝብ ጥሩ ስራ እንደተሰራ እምነት ይኖዋልሰ የምትናገር ሁሉ ሊተላለፍ መቻሉን ማመን 	0	1	1
31	ጽሁፍን መመዘን ቃለመጠይቅ ማድረግ  ምርምርና  ጥናት ማድረግ ሀሳቡን ማደራጀት መፃፍ ጽሁፍ ለማን እንደሚቀርብ መመዘን ይኖርበታል ጉዳዩን በተመለከተ ቃለመጠይቅ ማድረግ ይኖበታል መልዕክቱ ትክክለኛ እንዲሆን ምርምርና  ጥናት የተደገፈ ጽሁፍ መቅረብ አለበት  ያለውን እውቀት ተጠቅሞ ሀሳቡን በማደራጀት የተፃፈውን መልዕት ለተደራሹ ማስተላለፍ የሚችል መሆን አለበት 	3	2	3
31	ተዘጋጅቶ መቅረብ እራስን ማስተዋወቅ ሁሉም ተናጋሪ መሆን ተጠራጣሪ አለመሆን ናቸው 	0	0	0
31	በጥራት መልዕክት ማስተላለፍ በአካባቢያዊ አቀራረብ ማቅረብ በጥራት መልዕክት ማስተላለፍ ማለት ለህዝቡ በሚገባ ቋንቋ ግልጽና አጭር በሆነ መንገድ ማስተላለፍ ወይም መናገር  የማይመስል ቀልዶችን አለማደባለቅ  የአድማጮችን ቀልብ በሚስብ መልኩ መናገር ለማስተላለፍ መቻልና በአካባቢያዊ ደግሞ የአካባቢውን ህዝብ ስነ ልቦናቸው የማይነካ መልኩ ለዛ ባለው ቋንቋ መናገር መቻል አለበት 	2	3	3
31	እቅዱ መዘጋጀት አለበት በመጀመሪያ በስራ ለቀርብ የተፈለገው ንግግር በመደበኛ ቋንቋ ተጽፎ መዘጋጀት አለበት  መታረምና መስተካከል አለበት የመጣውን ወይም እንደ ወረደ አደርጎ ማቅረብ ሳይሆን እንደገና ማየትና ደጋግሞ አንብቦ መልሶ መፃፍ ተገቢ ነው  አርትአት መደረግ አለበት በተለያዩ ሂስ ሰጪዎ ታይቶ መቅረብ አለበት ተብሎ ታምኖና ትክክለኛ መልስ የያዘ ከሆነ መቅረብ አለበት  መገምገም ነው ስራው ለብዙ ህዝብ ፍት የሚቀርብ ከሆኑ አንፃር ተመዝኖ ተተችቶ አስፈላጊ መልስ ይዞ አጥጋቢ ሆኖ ከተገመገመ በኋላ ስህተት በሙሉ ተስተካክሎ ተጨምቆ በጥራትና በነፃ ከተደራሹ መቅረብ አለበት 	2	1	2
31	መናገር እንጂ አለመፃፍ  አለመደወል ታማኝ መሆን እና በደንብ መዘጋጀት	1	0	1
31	ለተደራሹ ማህበረሰብ ታስቦ ይቀርባል  ጠያቂው መድረኩን እንዲቆጣጠር ያደርጋል  ይፈቅዳል የማኔጅመንት እውቀት የቴክኖሎጅ እውቀት  የቢሮ ክራሲ ማብራሪያ	0	1	1
31	በቂ ዝግጅት ማድረግ ቃለምልልስ ማድረግ ሀሳብ ማደራጀት ምርምር እና ጥናት ማድረግ	3	3	3
31	ከገለፃ በፊት ሀሳብ መቅረብን ማረጋገጥ ረቀቅ ማዘጋጀትን ችላ አለማለት የተከራራ ግብ ላይ ያነጣጠረ ጽኁፍ ማቅረብ የተለየ ተደራሲን አልሞ መፃፍ	2	3	3
31	ታማኝ  ሳቢ   ግልጽ  መደበኛ  ቀጥተኛና ተጨባጭ አድርጎ ማቅረብ ማለት ነው 	0	0	0
31	የጽኁፍ ጥራት ይዘት አካባቢው ይዘት ያለው መሆኑ ወቅታዊነት ያለው መሆኑ የመተላለፍ መልዕክት የሚጥኛው ማህበረሰብ እኩል ሚዛን መሆኑ	2	3	3
31	ለመፃፍ መዘጋጀት ቃለ መጠይቅ መካሄድ ጥናት  ምርምር  ማካሄድ ተደራሹን መወሰን ለመፃፍ መዘጋጀት ሲባል በጀመሪያ ከገለፃ ይልቅ ሀሳብ መቅደሙን በሚገባ መገንዘብና ሀሳብን አሰባስቦ ለመፃፍ መዘጋጀት  ቃለመጠይቅ ማካሄድ ሲባል ጉዳዩን ለሚመለከት ከባለሙያ ከርዕሱ ጋር የተያያዙ ጥያቄዎችን በመጠየቅ መረጃ ማሰባሰብ ጥናት  ምርምር  ማካሄድ ሲባል ለንግግር የሚሆን ጽሁፍ ሲዘጋጅ ምን ህል ጠቃሚ ነው ለሚለው ጥናት መካሄድ አለበት  ተደራሹን መወሰን ሲባል ደግሞ ንግግሩ ለማነው የሚተላለው የሚለውን ከግንዛቤ ውስጥ ማስገባት 	4	3	4
31	ጽሁፍ የሚቀርበው ሊደመጥ እንጂ ለማበብ መሆን የለበትም  ይህ ማለት ጽሁፍ አድማጭ ታዳሚው ሊያዳምጠው በሚችል መልኩ መቅረብ አለበት ማለት ነው  ሀሳብን አደራጅቶ መፃፍ ይህ ማት ሀሳብን በሚገባ ካሰቡና ካስባሰቡ በኋላ መፃፍ ማለት ነው  ይህም የጽሁፍ መግቢያ ዋና አካል ማጠቃለያ በመስጠት ጽሁፉን መፃፍ እንዳለበትን ማወቅና ዘዴ መቀየስ አለብን ማለት ነው  ንግግር ለሚደረገው ሰው ቅድመ ቃለ ምልለስ ማድረግ ይህ ማለት ንግግሩን ለሚያደርገው ሰው ለአድማጮች  ለታዳሚዎች  ግልጽና ቀላል እንደሆነ ለማድረግ ነው 	3	2	3
31	የቆየና አስፈላጊ ያልሆትን ማስወገድ ትክክለኛ መረጃ ማስተላለፍ ግልጽ የሆኑነት ብቻ ማስተላለፍ በጥናትና በግልጽነት መተላለፍ ያለባቸውን ለደራሲያ ማስተላለፍ 	2	1	2
31	በጽሁ መዘጋጅ ይም የምንጽፈውን ጽሁፍ በማንፈ ለማን እንድምንጽፍ ቅድመ ዝግጅት የምነደርግበት ቃለመጠይቅ ማካሄድ ተነጋርው ለአድማጮች ሊያስተላልፍ የሚገባቸውን  የሚፈልግባቸው የዋና ዋና ነጥቦች ለመገንዘብ የሚቀርበውን የጽኁፍ ጥራት ለማረጋገጥ የህግ ሙያተኛ ከተነጋገር ከአንባቢው ጋር የሚያደርገው ቃለ ምልልስ  ጥናትና ምርምር ጊዜያዊ የብዕር መጣጥፍን የሚያስወግድበነት ከላይ የተጠቀሱትን ነገሮች ከወስነና ከአገር በኋላ የተሌዩ መጽሀፍትን  መጣጥፎችን  የንግግር ጽሁፎችን በማገላበጥ አስፈላጊ ከሆነ ካለፉ ጽሁች መጀመር ይችላል  ሀሳብን አደራጅቶ መፃፍ ከላይ የተጠቀሰ ቅደም ሁኔታዎችን ካጠናቀቀ በኋላ ድርጅቱን የበለጠ የሚያኮራ  ታዳሚን የሚያመላልስና የሚመስጥ የሚያዘጋጅበት የሚጽፍበት የመጨረሻው ክፍል ነው	4	3	4
31	የአደባባይ ወይም የንግግር ጽሁፍ ሲዘጋጅ ለመነበብ መዘጋጀት የለበትም በሚገባ መዘጋጀት አለበት  በግልጽ ቋንቋ መቅረብ አለበት  ቀላልና ያተወሳሰበ መሆን አለበት  ወቅታዊ የሆነ መሆን አለበት  ተጨባጭት ያለው መሆን አለበት 	2	3	3
31	በጥሩ ጽሁፍ ወይም ያለውን የማብራራት ብቃት መኖር ጥሩ መልዕክትና እውነት ያለው መልዕክት ማስተላለፍ	1	2	2
31	ግጭት  ቅርበት  ያልተመደና አካባቢያዊ ይዘትን መከተል	0	1	1
31	ገለፃ ከማድረግ በፍት ሀሳብን ማስቀደም ርቂቅ ማዘጋጀትን ችላ አለማለት ቀላል አሰልቺና ቀልብ ሳቢ ማድረግ ተሌዩ ገለፃ ከማድረግ በፊት ሀሰብበን ማስቀደም በመጀመሪ የርዕሰ ጉዳዮን አስመልክቶ ማብራሪ መስተት የሀሳብ ቅደም ተከተሉ እንዳይዛባ ከማዘጋጀታችን በፊት ርቂቅ ማዘጋጀት አለብን አንባቢዎች ትኩረት ሰትተው እንዲያነቡ ያስፈልጋል 	2	3	3
31	ጠንካራና የጠራ መልዕክት ቀርጾ ማስተላለፍ  ወቅታዊነትን ማረጋገጥ ሀቀንነትና ታማኝነት	2	1	2
31	ግልጽ እና ጥራት ያለው ጽሁፍ መፃረፍ ተደራሹን በመወደን መፃፍ ተጨባችነት ያለውን ጽሁፍ መፃፍ የሚፃፍለት ማህበረሰብ የሚመጥን ጽሁፍ ማዘጋጀት ተደራሹ መወሰን ሲባል የተፃፈው መልዕክት ለሚያነበው ሰው የሚመጥንና ሊረዳው የሚችል ጽሁፍ መሆን ማለት ነው 	2	1	2
31	አለመዋሸት  ግልጽነት  አለማዳላት እና ታማኝነት	0	1	1
31	ከከአካባቢው ጋር የሚሄድ ወይም አካባቢውን የሚመለከት መሆን አለበት ህብረተሰብ በደንብ ሊዳምጥና ሊቀበል የሚችለው ነገር  ከህይወታቸው  ጋር የተያዘ መሆን አለበት ትኩስና አዲ መሆን አለበት በፊት ያለተደጋጋመ ነገሮችን መናገር የድርጅቱን ጠንካራ ጎን ያካተተ መሆ አለበት ይህ ማለት ድርጅቱን የሰራቸውን ጠንካራ ስራዎች እየብራሩ ማህበረሰቡ ለድርጅቱ ጥሩ አመለካት እንዲኖራቸው ማድግ ለድርጅቱ ደካማ ጎኑን  ስናቀርብ ወደፊ እንደሚሰሩና ጉድለቶችም እንዳሉ ለማህበረሰቡ ማስተዋወቅ ነው 	4	3	4
31	ቀን ገደብ ማወቅ መጻፍ እንጅ አለመደወል መቼም ቢሆን አለመዋሸት	0	0	0
31	ለቀልብ ሳቢነት	0	0	0
31	ጽሁፍን ማዘጋጀት አለም አቀፋዊና የአካባቢውን ሁኔታ ማወቅ መልዕክቱን በጽሁፍ መልክ ሳይሆ በታደሚያ ሁኔታ ማስተላለፍ ከባድና ትርፍ ቃላትን በማስወገድ	1	2	2
31	አዎንታዊ ምላሽ የሚቀሰቅስ መሆን ረቂቅ ማዘጋጀት የራስን ስራ በሀሳም መንገድ ማረም ከገለጸ በፊት ሀሳብን መቅደሙን ማረጋገጥ	1	1	1
31	የተለየ መሆ ቀልብ ሳቢ እና ያልተለመደ መሆን ሀቀኝነት ምን ጊዜም ቢሆ በሀቀኝነት እና በመረጃ የተደገ መሆን አለበት  ታማኝነት አዲስነት አዳዲስ ነገርን ማቅረብ ቀልብ ሳቢነት አድማጭ ተመልካቹን የሚስብ ነገር ማሳየት ወይም ማስማት	0	1	1
31	ለጽሁፍ መዘጋጀት ቃለመጠይቅ ድረግ ምርምርና ጥናት ማድረግ ሀሳብብ አቀናጅቶ መፃፍ	3	2	3
31	በተመሪሁ ቃላት መጠቀም  በሳል የሆ ቃለት መጠቀም አሰልቺ የሆኑ ቃላትን አለመጠቀም ተራ የሆ ንግግሮችን አለመደጋገም ወቅታዊና ዘመናዊ የሆኑ የአገላለጽ ስልትን መተቀም ግልጽና ሳቢ በሆኑ አፃፃፍ መፃፍና ኢስ ማድረግ 	2	2	2
31	ተጨባጭነት መሆን ታማኝነት ኖሊኖረው ይገባል የዜናው ቅርበት እውነተ ነገርን ማቅረብ ይኖበታል 	0	1	1
31	በንግግር ጽሁፍ ጊዜ ጽሁፍን በደንብ ማዘጋጀት ምርምርና ጥናት ማካሄድ መረጃን መቀበል	2	1	2
31	ለመደመጥ እንጂ በመነበብ እንደማይጻፈ ማወቅ አዎንታዊ ግብረ መልስ እንዲስገኝ መጣር አድማጩን ማህበረሰብ ገናዘበ መሆን ይጠበቃል የወረ ግስ ያለው መልዕክት መሆን አለበት 	2	1	2
26	ሚድያ ለህዝብ ግንኙነት ያለው ጥቅሜታ ጠህዝብ ሚድያን በመጠቀም የተቋሙን የተቋሙን የሀገሩን ወይም የድርጅቱን መልካም ገፅታ ለተደራሹ ለማድረስ በጣም ሚናው ከፍያለ ነው ሚድያ ባይኖር የህዝብ ግንኙነት ባለሙያየተለያየ መረጃ ሊኖረው ይችል ይሆናል ነገር ግን ለመሃበረሰቡ ለማድረስ ከፍተኛ ጭንቀት ወይም ውትረት ይገጥማል ስለዚህ ሚድያ ለህዝብ ግንኙነት ባለሙያ በጣም ጠቃሚ ነው የሚል አስተያየት አለኝ	3	4	4
26	ተቋሙን ወይም ድርጅቱን ሌላው ማስተዋወቅያነት ያገለግላል ለማህበረሰቡ መረጃ ማድረስ የሚችልበት መንገድ	2	2	2
26	የህዝብ ግንኙነት ሙያዊ ተግባር ለህ ሰቡ መረጃ በተከታታይ በመስጠትና ጥናትና ምርምርን ለማድረግ ለችግሮች መፍትሄ መፈለግና አሉታዊ ተፅእኖ የሚያሳርፍባቸውን ለይቶ በማውጣት ለህዝብ ግንኙነት ስራ	0	1	1
26	የህዝብ ግኑኝነት ተልኮው መረጃን ለህዝብ በማቅረብ አሣውቆና አሣምኖ በዓተገባበር በመምራት ለውጥ ማምጣት ሲሆን ከህዝብ ያገኘውን መረጃ የሚያስተላልፈው በቀጥታ ለሚዲያ ነው ይህ ሲሆን የግድ የህዝብ ግንኙነትን መረጃ በሙሉ ማስተላለፍ ያለበት ሚድያ ስለሆነ ለህዝብ ግኙኝነት ሞያተኛ ለሚድያ አስፈላጊ ነው	2	3	3
26	ሚድያ ለህዝብ ግኑኝነት ስራ ጠቃሚና ዋነኛ ነው  ሲባል ያለሚዲያ የህዝብ ግኑኝነት ሙያተኛ የተቋሙና ለተደራሹ የቆመ ሲሆን የተለያዩ የተቋሙን ውጤቶች ለተደራሹ የሚያስተዋውቅበት ነው   የህግ ሙያተኛው መልእክቱን ወደ ተደራሹ ለማድረስ ቢፈለግ በተለያዩ የሚድያ አይነቶች ወደ ተደራሹ መልእክቱን ማቅረብ ይችላል ለምሳሌ ለህትመት ሚድያ በኤሌክትሮኒክስ ሚድያ ምርቱንና አገልግሎቱን ማቅረብ ይችላል	3	4	4
26	ማድያ ለህዝቡ ግኑነት ያለው ጠቀሜታ ለምሳሌ የተለያዩ ሚድያዎች ለህዝቡ ወይም ለተደራሹ ጥሩም ሆነ መጥፎ ማለትም ችግሮች ሊሆኑ ይችላሉ   ይኸውም ማለት ህዝቡ ተደራሹ ጥሩውን ለመደገፍና ችግሮችን ለሚዲያው ሀሳብ ለማቅረብ  ችግሮችን  ለሚዲያው  ሀሳብ  በማቅረብ ችግሮች እንዲፈቱ የተፈታውን ችግር ለህዝቡ በሚድያ ስለሚያቀርቡ ሚድያ ለ ህዝብ ግንኙነት ያለው ጠቀሜታ እጅግ በጣም ጥሩ ነው	3	3	3
26	የህዝብ ግኙኙነት ሙያዊ ተግባር ለህብረተብና ጥናትና ምርምር በመድረግ ለችግሮች መፍትሄ ማፈላለግና አሉታዊ ተፅእኖ የሚያሳድረውን ለይቶ በማውጣት የህዝብ ግንኙነትን ስራ ማሳካት ይቻላል	2	3	3
26	ለህዝቡ ያለው ጠቀሜታ የተለያዩ መረጃዎችን አንድ ዜና አይነቶች አቀነባብሮና አቀናጅቶ ስለሚያቀርብ ስለ ስራ ነው	2	1	2
26	የህዝብ ግኑኝነት ባለሙያ የተቋሙን ማንኛውንም አይነት እንቅስቃሴ ለማሳወቅ ሁልጊዜ ህዝቡን ሰብስቦ መጥራት አይችልም   ስለሆነም ሚድያ ለህዝብ ግኑኝነት ባለሙያው አይነተኛ ጠቀሜታዎች አሉ   በሚድያ አማካይነት ስለድርጅቱ ማንኛውንም እንቅስቃሴ ወደ ተደራሹ ማህበረሰብ ያደርሳል   እንዲሁም መልእክቱን  የድርጅቱን አልሚ ወይም አሰራራ ብቻ ሳይሆን እራሱ ባለሙያው ሚድያን በመጠቀም የራሱን ክሎትም ለማዳበር ሚድያ ከፍተኛ አስተዋፅኦ አለው   በአጠቃላይ የህዝብ ግኑኝነት ባለሙያ ስለ አለምና አገሪቱ አጠቃላይ መረጃ የሚያገኘውም ከሚድያ ነው ማለት ይቻላል	4	4	4
